applicationId,applicationName,applicationPublicId,"discoveredCountLicenseCritical","discoveredCountLicenseLow","discoveredCountLicenseModerate","discoveredCountLicenseSevere","discoveredCountOtherCritical",discoveredCountOtherLow,"discoveredCountOtherModerate","discoveredCountOtherSevere","discoveredCountQualityCritical","discoveredCountQualityLow","discoveredCountQualityModerate","discoveredCountQualitySevere","discoveredCountSecurityCritical","discoveredCountSecurityLow","discoveredCountSecurityModerate","discoveredCountSecuritySevere",evaluationCount,"fixedCountLicenseCritical",fixedCountLicenseLow,"fixedCountLicenseModerate",fixedCountLicenseSevere,fixedCountOtherCritical,fixedCountOtherLow,fixedCountOtherModerate,fixedCountOtherSevere,"fixedCountQualityCritical",fixedCountQualityLow,"fixedCountQualityModerate",fixedCountQualitySevere,"fixedCountSecurityCritical",fixedCountSecurityLow,"fixedCountSecurityModerate",fixedCountSecuritySevere,mttrCriticalThreat,mttrLowThreat,mttrModerateThreat,mttrSevereThreat,"openCountAtTimePeriodEndLicenseCritical","openCountAtTimePeriodEndLicenseLow","openCountAtTimePeriodEndLicenseModerate","openCountAtTimePeriodEndLicenseSevere","openCountAtTimePeriodEndOtherCritical","openCountAtTimePeriodEndOtherLow","openCountAtTimePeriodEndOtherModerate","openCountAtTimePeriodEndOtherSevere","openCountAtTimePeriodEndQualityCritical","openCountAtTimePeriodEndQualityLow","openCountAtTimePeriodEndQualityModerate","openCountAtTimePeriodEndQualitySevere","openCountAtTimePeriodEndSecurityCritical","openCountAtTimePeriodEndSecurityLow","openCountAtTimePeriodEndSecurityModerate","openCountAtTimePeriodEndSecuritySevere",organizationId,organizationName,timePeriodStart,"waivedCountLicenseCritical",waivedCountLicenseLow,"waivedCountLicenseModerate",waivedCountLicenseSevere,waivedCountOtherCritical,waivedCountOtherLow,waivedCountOtherModerate,waivedCountOtherSevere,"waivedCountQualityCritical",waivedCountQualityLow,"waivedCountQualityModerate",waivedCountQualitySevere,"waivedCountSecurityCritical",waivedCountSecurityLow,"waivedCountSecurityModerate","waivedCountSecuritySevere"
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,0,158,0,0,62,0,8,82,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,0,158,0,0,62,0,8,82,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,0,158,0,0,62,0,8,82,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ab91c0962bd64aa997a0b71cb935e8fa",webgoat-legacy-cyclonedx,webgoat-legacy-cyclonedx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,2,0,0,0,158,0,0,62,0,8,82,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4c3f8ee91b41e09adc1d384e64b624",hpi-build-metrics,hpi-build-metrics,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2019-12-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4c3f8ee91b41e09adc1d384e64b624",hpi-build-metrics,hpi-build-metrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2019-12-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4c3f8ee91b41e09adc1d384e64b624",hpi-build-metrics,hpi-build-metrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2019-12-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4c3f8ee91b41e09adc1d384e64b624",hpi-build-metrics,hpi-build-metrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2019-12-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4c3f8ee91b41e09adc1d384e64b624",hpi-build-metrics,hpi-build-metrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7a4c3f8ee91b41e09adc1d384e64b624",hpi-build-metrics,hpi-build-metrics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"40cc54a3ee804b46bfb44831c42db91a",Auto,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
